161,2008,1,10,13.55,4187,0
161,2008,1,20,13.55,4187,0
161,2008,1,30,13.54,4187,0
161,2008,1,40,13.55,4187,0
161,2008,1,50,13.54,4187,0
161,2008,1,100,13.54,4187,0
161,2008,1,110,13.54,4187,0
161,2008,1,120,13.54,4187,0
161,2008,1,130,13.54,4187,0
161,2008,1,140,13.54,4187,0
161,2008,1,150,13.53,4187,0
161,2008,1,200,13.53,4187,0
161,2008,1,210,13.53,4187,0
161,2008,1,220,13.53,4187,0
161,2008,1,230,13.53,4187,0
161,2008,1,240,13.53,4187,0
161,2008,1,250,13.54,4187,0
161,2008,1,300,13.53,4187,0
161,2008,1,310,13.54,4187,0
161,2008,1,320,13.54,4187,0
161,2008,1,330,13.53,4187,0
161,2008,1,340,13.53,4187,0
161,2008,1,350,13.53,4187,0
161,2008,1,400,13.53,4187,0
161,2008,1,410,13.53,4187,0
161,2008,1,420,13.53,4187,0
161,2008,1,430,13.54,4187,0
161,2008,1,440,13.54,4187,0
161,2008,1,450,13.53,4187,0
161,2008,1,500,13.54,4187,0
161,2008,1,510,13.54,4187,0
161,2008,1,520,13.54,4187,0
161,2008,1,530,13.55,4187,0
161,2008,1,540,13.56,4187,0
161,2008,1,550,13.56,4187,0
161,2008,1,600,13.56,4187,0
161,2008,1,610,13.57,4187,0
161,2008,1,620,13.58,4187,0
161,2008,1,630,13.58,4187,0
161,2008,1,640,13.58,4187,0
161,2008,1,650,13.59,4187,0
161,2008,1,700,13.6,4187,0
161,2008,1,710,13.6,4187,0
161,2008,1,720,13.61,4187,0
161,2008,1,730,13.61,4187,0
161,2008,1,740,13.61,4187,0
161,2008,1,750,13.62,4187,0
161,2008,1,800,13.63,4187,0
161,2008,1,810,13.63,4187,0
161,2008,1,820,13.63,4187,0
161,2008,1,830,13.63,4187,0
161,2008,1,840,13.63,4187,0
161,2008,1,850,13.64,4187,0
161,2008,1,900,13.64,4187,0
161,2008,1,910,13.63,4187,0
161,2008,1,920,13.63,4187,0
161,2008,1,930,13.63,4187,0
161,2008,1,940,13.63,4187,0
161,2008,1,950,13.63,4187,0
161,2008,1,1000,13.62,4187,0
161,2008,1,1010,13.61,4187,0
161,2008,1,1020,13.61,4187,0
161,2008,1,1030,13.6,4187,0
161,2008,1,1040,13.59,4187,0
161,2008,1,1050,13.58,4187,0
161,2008,1,1100,13.57,4187,0
161,2008,1,1110,13.56,4187,0
161,2008,1,1120,13.55,4187,0
161,2008,1,1130,13.53,4187,0
161,2008,1,1140,13.51,4187,0
161,2008,1,1150,13.49,4187,0
161,2008,1,1200,13.48,4187,0
161,2008,1,1210,13.46,4187,0
161,2008,1,1220,13.44,4187,0
161,2008,1,1230,13.43,4187,0
161,2008,1,1240,13.42,4187,0
