101,2008,1,10,12.82,4936,0
101,2008,1,20,12.81,4936,0
101,2008,1,30,12.79,4936,0
101,2008,1,40,12.79,4936,0
101,2008,1,50,12.78,4936,0
101,2008,1,100,12.77,4936,0
101,2008,1,110,12.77,4936,0
101,2008,1,120,12.76,4936,0
101,2008,1,130,12.75,4936,0
101,2008,1,140,12.74,4936,0
101,2008,1,150,12.73,4936,0
101,2008,1,200,12.73,4936,0
101,2008,1,210,12.72,4936,0
101,2008,1,220,12.71,4936,0
101,2008,1,230,12.71,4936,0
101,2008,1,240,12.7,4936,0
101,2008,1,250,12.69,4936,0
101,2008,1,300,12.69,4936,0
101,2008,1,310,12.69,4936,0
101,2008,1,320,12.68,4936,0
101,2008,1,330,12.67,4936,0
101,2008,1,340,12.67,4936,0
101,2008,1,350,12.67,4936,0
101,2008,1,400,12.67,4936,0
101,2008,1,410,12.66,4936,0
101,2008,1,420,12.66,4936,0
101,2008,1,430,12.65,4936,0
101,2008,1,440,12.65,4936,0
101,2008,1,450,12.65,4936,0
101,2008,1,500,12.65,4936,0
101,2008,1,510,12.64,4936,0
101,2008,1,520,12.64,4936,0
101,2008,1,530,12.63,4936,0
101,2008,1,540,12.63,4936,0
101,2008,1,550,12.63,4936,0
101,2008,1,600,12.62,4936,0
101,2008,1,610,12.61,4936,0
101,2008,1,620,12.61,4936,0
101,2008,1,630,12.61,4936,0
101,2008,1,640,12.61,4936,0
101,2008,1,650,12.61,4936,0
101,2008,1,700,12.6,4936,0
101,2008,1,710,12.6,4936,0
101,2008,1,720,12.6,4936,0
101,2008,1,730,12.59,4936,0
101,2008,1,740,12.59,4936,0
101,2008,1,750,12.58,4936,0
101,2008,1,800,12.58,4936,0
101,2008,1,810,12.58,4936,0
101,2008,1,820,12.58,4936,0
101,2008,1,830,12.57,4936,0
101,2008,1,840,12.58,4936,0
101,2008,1,850,12.58,4936,0
101,2008,1,900,12.62,4936,0
101,2008,1,910,12.65,4936,0
101,2008,1,920,12.7,4936,0
101,2008,1,930,13,4936,0
101,2008,1,940,14.49,4936,0
101,2008,1,950,14.09,4936,0
101,2008,1,1000,13.84,4936,0
101,2008,1,1010,13.85,4936,0
101,2008,1,1020,13.89,4936,0
101,2008,1,1030,13.97,4936,0
101,2008,1,1040,13.97,4936,0
101,2008,1,1050,13.78,4936,0
101,2008,1,1100,13.66,4936,0
101,2008,1,1110,13.6,4936,0
101,2008,1,1120,13.55,4936,0
101,2008,1,1130,13.6,4936,0
101,2008,1,1140,13.54,4936,0
101,2008,1,1150,13.49,4936,0
101,2008,1,1200,13.44,4936,0
101,2008,1,1210,13.4,4936,0
101,2008,1,1220,13.36,4936,0
101,2008,1,1230,13.33,4936,0
101,2008,1,1240,13.3,4936,0
101,2008,1,1250,13.27,4936,0
101,2008,1,1300,13.24,4936,0
101,2008,1,1310,13.23,4936,0
101,2008,1,1320,13.25,4936,0
101,2008,1,1330,13.24,4936,0
101,2008,1,1340,13.24,4936,0
101,2008,1,1350,13.21,4936,0
101,2008,1,1400,13.2,4936,0
101,2008,1,1410,13.23,4936,0
101,2008,1,1420,13.26,4936,0
101,2008,1,1430,13.26,4936,0
101,2008,1,1440,13.26,4936,0
101,2008,1,1450,13.25,4936,0
101,2008,1,1500,13.25,4936,0
101,2008,1,1510,13.26,4936,0
101,2008,1,1520,13.27,4936,0
101,2008,1,1530,13.31,4936,0
101,2008,1,1540,13.34,4936,0
101,2008,1,1550,13.34,4936,0
101,2008,1,1600,13.36,4936,0
101,2008,1,1610,13.36,4936,0
101,2008,1,1620,13.39,4936,0
101,2008,1,1630,13.42,4936,0
101,2008,1,1640,13.45,4936,0
101,2008,1,1650,13.47,4936,0
101,2008,1,1700,13.48,4936,0
101,2008,1,1710,13.49,4936,0
101,2008,1,1720,13.51,4936,0
101,2008,1,1730,13.53,4936,0
