181,2004,1,10,13.66,5610,0
181,2004,1,20,13.65,5610,0
181,2004,1,30,13.66,5610,0
181,2004,1,40,13.66,5610,0
181,2004,1,50,13.66,5610,0
181,2004,1,100,13.66,5610,0
181,2004,1,110,13.66,5610,0
181,2004,1,120,13.67,5610,0
181,2004,1,130,13.68,5610,0
181,2004,1,140,13.68,5610,0
181,2004,1,150,13.68,5610,0
181,2004,1,200,13.69,5610,0
181,2004,1,210,13.69,5610,0
181,2004,1,220,13.69,5610,0
181,2004,1,230,13.69,5610,0
181,2004,1,240,13.69,5610,0
181,2004,1,250,13.7,5610,0
181,2004,1,300,13.71,5610,0
181,2004,1,310,13.72,5610,0
181,2004,1,320,13.72,5610,0
181,2004,1,330,13.72,5610,0
181,2004,1,340,13.73,5610,0
181,2004,1,350,13.73,5610,0
181,2004,1,400,13.73,5610,0
181,2004,1,410,13.73,5610,0
181,2004,1,420,13.74,5610,0
181,2004,1,430,13.73,5610,0
181,2004,1,440,13.73,5610,0
181,2004,1,450,13.74,5610,0
181,2004,1,500,13.74,5610,0
181,2004,1,510,13.74,5610,0
181,2004,1,520,13.75,5610,0
181,2004,1,530,13.74,5610,0
181,2004,1,540,13.73,5610,0
181,2004,1,550,13.75,5610,0
181,2004,1,600,13.75,5610,0
181,2004,1,610,13.75,5610,0
181,2004,1,620,13.75,5610,0
181,2004,1,630,13.75,5610,0
181,2004,1,640,13.75,5610,0
181,2004,1,650,13.75,5610,0
181,2004,1,700,13.77,5610,0
181,2004,1,710,13.76,5610,0
181,2004,1,720,13.77,5610,0
181,2004,1,730,13.77,5610,0
181,2004,1,740,13.77,5610,0
181,2004,1,750,13.77,5610,0
181,2004,1,800,13.77,5610,0
181,2004,1,810,13.77,5610,0
181,2004,1,820,13.77,5610,0
181,2004,1,830,13.77,5610,0
181,2004,1,840,13.76,5610,0
181,2004,1,850,13.75,5610,0
181,2004,1,900,13.75,5610,0
181,2004,1,910,13.75,5610,0
181,2004,1,920,13.75,5610,0
181,2004,1,930,13.73,5610,0
181,2004,1,940,13.71,5610,0
181,2004,1,950,13.71,5610,0
181,2004,1,1000,13.71,5610,0
181,2004,1,1010,13.6,5610,0
181,2004,1,1020,13.66,5610,0
181,2004,1,1030,13.62,5610,0
181,2004,1,1040,13.61,5610,0
181,2004,1,1050,13.59,5610,0
181,2004,1,1100,13.56,5610,0
181,2004,1,1110,13.51,5610,0
181,2004,1,1120,13.49,5610,0
181,2004,1,1130,13.46,5610,0
181,2004,1,1140,13.44,5610,0
181,2004,1,1150,13.42,5610,0
181,2004,1,1200,13.4,5610,0
181,2004,1,1210,13.38,5610,0
181,2004,1,1220,13.37,5610,0
181,2004,1,1230,13.35,5610,0
181,2004,1,1240,13.34,5610,0
181,2004,1,1250,13.3,5610,0
181,2004,1,1300,13.32,5610,0
181,2004,1,1310,13.32,5610,0
181,2004,1,1320,13.31,5610,0
181,2004,1,1330,13.31,5610,0
181,2004,1,1340,13.32,5610,0
