101,2005,54,550,12.68,4936,0
101,2005,54,600,12.68,4936,0
101,2005,54,610,12.67,4936,0
101,2005,54,620,12.67,4936,0
101,2005,54,630,12.67,4936,0
101,2005,54,640,12.67,4936,0
101,2005,54,650,12.67,4936,0
101,2005,54,700,12.67,4936,0
101,2005,54,710,12.66,4936,0
101,2005,54,720,12.66,4936,0
101,2005,54,730,12.66,4936,0
101,2005,54,740,12.66,4936,0
101,2005,54,750,12.66,4936,0
101,2005,54,800,12.66,4936,0
101,2005,54,810,12.66,4936,0
101,2005,54,820,12.66,4936,0
101,2005,54,830,12.66,4936,0
101,2005,54,840,12.68,4936,0
101,2005,54,850,12.71,4936,0
101,2005,54,900,12.74,4936,0
101,2005,54,910,12.8,4936,0
101,2005,54,920,12.88,4936,0
101,2005,54,930,13.01,4936,0
101,2005,54,940,13.21,4936,0
101,2005,54,950,13.3,4936,0
101,2005,54,1000,13.77,4936,0
101,2005,54,1010,14.29,4936,0
101,2005,54,1020,14.08,4936,0
101,2005,54,1030,13.61,4936,0
101,2005,54,1040,13.6,4936,0
101,2005,54,1050,13.6,4936,0
101,2005,54,1100,13.59,4936,0
101,2005,54,1110,13.59,4936,0
101,2005,54,1120,13.59,4936,0
101,2005,54,1130,13.58,4936,0
101,2005,54,1140,13.58,4936,0
101,2005,54,1150,13.57,4936,0
101,2005,54,1200,13.56,4936,0
101,2005,54,1210,13.54,4936,0
101,2005,54,1220,13.52,4936,0
101,2005,54,1230,13.48,4936,0
101,2005,54,1240,13.45,4936,0
101,2005,54,1250,13.41,4936,0
101,2005,54,1300,13.39,4936,0
101,2005,54,1310,13.35,4936,0
101,2005,54,1320,13.33,4936,0
101,2005,54,1330,13.3,4936,0
101,2005,54,1340,13.28,4936,0
101,2005,54,1350,13.25,4936,0
101,2005,54,1400,13.23,4936,0
101,2005,54,1410,13.21,4936,0
101,2005,54,1420,13.19,4936,0
101,2005,54,1430,13.17,4936,0
101,2005,54,1440,13.14,4936,0
101,2005,54,1450,13.13,4936,0
101,2005,54,1500,13.14,4936,0
101,2005,54,1510,13.15,4936,0
101,2005,54,1520,13.19,4936,0
101,2005,54,1530,13.21,4936,0
101,2005,54,1540,13.23,4936,0
101,2005,54,1550,13.24,4936,0
101,2005,54,1600,13.26,4936,0
101,2005,54,1610,13.27,4936,0
101,2005,54,1620,13.31,4936,0
101,2005,54,1630,13.35,4936,0
101,2005,54,1640,13.39,4936,0
101,2005,54,1650,13.43,4936,0
101,2005,54,1700,13.45,4936,0
101,2005,54,1710,13.47,4936,0
101,2005,54,1720,13.51,4936,0
101,2005,54,1730,13.52,4936,0
101,2005,54,1740,13.54,4936,0
101,2005,54,1750,13.57,4936,0
101,2005,54,1800,13.58,4936,0
101,2005,54,1810,13.59,4936,0
101,2005,54,1820,13.75,4936,0
101,2005,54,1830,13.7,4936,0
101,2005,54,1840,13.65,4936,0
101,2005,54,1850,13.58,4936,0
101,2005,54,1900,13.54,4936,0
101,2005,54,1910,13.5,4936,0
101,2005,54,1920,13.46,4936,0
101,2005,54,1930,13.44,4936,0
101,2005,54,1940,13.42,4936,0
101,2005,54,1950,13.39,4936,0
101,2005,54,2000,13.37,4936,0
101,2005,54,2010,13.35,4936,0
101,2005,54,2020,13.33,4936,0
101,2005,54,2030,13.31,4936,0
101,2005,54,2040,13.29,4936,0
101,2005,54,2050,13.28,4936,0
101,2005,54,2100,13.26,4936,0
101,2005,54,2110,13.24,4936,0
101,2005,54,2120,13.22,4936,0
101,2005,54,2130,13.21,4936,0
101,2005,54,2140,13.2,4936,0
101,2005,54,2150,13.18,4936,0
101,2005,54,2200,13.17,4936,0
101,2005,54,2210,13.15,4936,0
101,2005,54,2220,13.14,4936,0
101,2005,54,2230,13.12,4936,0
101,2005,54,2240,13.11,4936,0
101,2005,54,2250,13.1,4936,0
101,2005,54,2300,13.09,4936,0
101,2005,54,2310,13.08,4936,0
101,2005,54,2320,13.06,4936,0
101,2005,54,2330,13.04,4936,0
101,2005,54,2340,13.04,4936,0
101,2005,54,2350,13.02,4936,0
101,2005,54,2400,13.01,4936,0
102,2005,54,2400,12.66,4936,0
101,2005,55,10,13,4936,0
101,2005,55,20,12.99,4936,0
101,2005,55,30,12.98,4936,0
101,2005,55,40,12.97,4936,0
101,2005,55,50,12.96,4936,0
101,2005,55,100,12.95,4936,0
101,2005,55,110,12.94,4936,0
101,2005,55,120,12.92,4936,0
101,2005,55,130,12.92,4936,0
101,2005,55,140,12.9,4936,0
101,2005,55,150,12.9,4936,0
101,2005,55,200,12.88,4936,0
101,2005,55,210,12.88,4936,0
101,2005,55,220,12.87,4936,0
101,2005,55,230,12.86,4936,0
101,2005,55,240,12.85,4936,0
101,2005,55,250,12.84,4936,0
101,2005,55,300,12.83,4936,0
101,2005,55,310,12.82,4936,0
101,2005,55,320,12.82,4936,0
101,2005,55,330,12.81,4936,0
101,2005,55,340,12.8,4936,0
101,2005,55,350,12.8,4936,0
101,2005,55,400,12.79,4936,0
101,2005,55,410,12.78,4936,0
101,2005,55,420,12.78,4936,0
101,2005,55,430,12.77,4936,0
101,2005,55,440,12.77,4936,0
101,2005,55,450,12.76,4936,0
101,2005,55,500,12.75,4936,0
101,2005,55,510,12.75,4936,0.01
101,2005,55,520,12.74,4936,0
101,2005,55,530,12.73,4936,0
101,2005,55,540,12.73,4936,0
101,2005,55,550,12.73,4936,0.01
101,2005,55,600,12.72,4936,0.03
101,2005,55,610,12.71,4936,0.01
101,2005,55,620,12.71,4936,0
101,2005,55,630,12.71,4936,0
